,GeoFips,GeoName,LineCode,Description,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
136,50000,Vermont,2,Population (persons) 1/,359000,360000,359000,358000,357000,357000,357000,357000,356000,356000,358000,363000,348000,345000,325000,315000,315000,342000,354000,359000,369000,379000.0,378000.0,375000.0,379000.0,377000.0,375000.0,377000.0,376000.0,380000.0,387000.0,389000.0,390000.0,393000.0,397000.0,399000.0,404000.0,413000.0,423000.0,430000.0,437000.0,446323.0,454357.0,463214.0,468533.0,473138.0,479894.0,485144.0,492174.0,498284.0,505711.0,512524.0,515594.0,519108.0,523302.0,526658.0,530035.0,534066.0,540267.0,549763.0,557708.0,564798.0,568606.0,572751.0,577748.0,583836.0,589002.0,593701.0,597239.0,600416.0,604683.0,609618.0,612223.0,615442.0,617858.0,619920.0,621215.0,622892.0,623481.0,624151.0,624817.0,625879.0,627049.0,626090.0,626210.0,625214.0,625216.0,623657.0,624344.0,624358.0,623989.0
137,50000,Vermont,3,Per capita personal income (dollars) 2/,630,572,471,363,337,381,415,470,485,458,492,519,650,783,947,963,1047,1096,1132,1220,1147,1189.0,1364.0,1410.0,1463.0,1491.0,1560.0,1697.0,1764.0,1780.0,1879.0,1975.0,2053.0,2139.0,2195.0,2340.0,2530.0,2808.0,2969.0,3215.0,3468.0,3728.0,3967.0,4294.0,4661.0,4996.0,5401.0,5928.0,6339.0,7171.0,7940.0,8790.0,9832.0,10600.0,11289.0,12335.0,13284.0,14182.0,15210.0,16328.0,17782.0,18233.0,18465.0,19627.0,20218.0,20977.0,21885.0,22883.0,23999.0,25667.0,27112.0,29109.0,30744.0,31241.0,32344.0,34113.0,34975.0,37099.0,39006.0,40904.0,40275.0,41444.0,43785.0,45354.0,45941.0,47803.0,49395.0,50420.0,51697.0,53531.0,55293.0
138,51000,Virginia,1,Personal income (millions of dollars),1054.5,938.4,906.9,701.9,704.4,801.9,891.2,1004.3,1104.1,1038.1,1149.7,1304.5,1827.8,2804.5,3114.9,3416.8,3521.2,3540.3,3442.2,3854.1,3900.4,4399.0,5192.7,5657.7,5858.4,5960.0,6293.3,6809.3,7179.4,7416.3,7925.4,8173.2,8705.5,9395.7,10106.6,11151.0,12037.5,13026.7,14251.2,15768.2,17847.7,19371.6,21411.0,23764.2,26612.7,29489.6,32379.8,35770.8,39631.2,44990.4,50182.0,56726.5,63698.2,68854.8,74239.0,82638.2,89308.4,96341.5,104064.2,113916.6,123237.0,129558.2,135041.5,143668.6,150973.3,158882.8,167003.3,175342.4,186845.5,200071.8,214308.7,232313.7,244410.7,251068.3,266236.5,285300.6,305046.9,326087.1,343153.1,355931.4,349712.1,365041.4,387003.9,405863.9,403198.4,421873.6,441016.7,452400.5,470835.7,492764.3,509201.3
139,51000,Virginia,2,Population (persons) 1/,2425000,2427000,2445000,2452000,2460000,2485000,2520000,2552000,2590000,2638000,2670000,2720000,2975000,3311000,3510000,3642000,3566000,3371000,3273000,3207000,3292000,3315000.0,3434000.0,3504000.0,3557000.0,3555000.0,3588000.0,3722000.0,3844000.0,3914000.0,3951000.0,3986000.0,4095000.0,4180000.0,4276000.0,4357000.0,4411000.0,4456000.0,4508000.0,4558000.0,4614000.0,4659930.0,4752846.0,4828131.0,4906648.0,4978155.0,5056385.0,5132693.0,5205706.0,5284122.0,5324533.0,5368334.0,5444094.0,5492785.0,5564662.0,5643868.0,5715149.0,5811692.0,5932273.0,6036908.0,6120246.0,6216884.0,6301217.0,6414307.0,6509630.0,6593139.0,6670693.0,6750884.0,6829183.0,6900918.0,7000174.0,7105817.0,7198362.0,7286873.0,7366977.0,7475575.0,7577105.0,7673725.0,7751000.0,7833496.0,7925937.0,8023699.0,8101155.0,8185080.0,8252427.0,8310993.0,8361808.0,8410106.0,8463587.0,8501286.0,8535519.0
140,51000,Virginia,3,Per capita personal income (dollars) 2/,435,387,371,286,286,323,354,394,426,394,431,480,614,847,887,938,987,1050,1052,1202,1185,1327.0,1512.0,1615.0,1647.0,1677.0,1754.0,1829.0,1868.0,1895.0,2006.0,2050.0,2126.0,2248.0,2364.0,2559.0,2729.0,2923.0,3161.0,3459.0,3868.0,4157.0,4505.0,4922.0,5424.0,5924.0,6404.0,6969.0,7613.0,8514.0,9425.0,10567.0,11700.0,12535.0,13341.0,14642.0,15627.0,16577.0,17542.0,18870.0,20136.0,20840.0,21431.0,22398.0,23192.0,24098.0,25035.0,25973.0,27360.0,28992.0,30615.0,32693.0,33954.0,34455.0,36139.0,38164.0,40259.0,42494.0,44272.0,45437.0,44122.0,45495.0,47771.0,49586.0,48858.0,50761.0,52742.0,53792.0,55631.0,57964.0,59657.0
141,53000,Washington,1,Personal income (millions of dollars),1150.5,1030.7,844.7,637.4,598.8,712.4,799.6,942.3,1009.8,990,1059.1,1160.8,1586.8,2348.4,3046.8,3328.5,3248.5,3293.1,3406.6,3783.9,3799.7,4289.9,4740.1,5051.2,5346.5,5492.7,5785.1,6076.0,6459.3,6588.3,6994.8,7248.0,7609.3,8203.1,8393.9,8787.3,9465.1,10693.3,11710.4,13034.8,14235.8,15036.7,15838.6,17079.0,19236.0,21826.7,24719.6,27398.8,30412.0,35366.6,40755.5,46241.9,51391.3,54606.4,58281.5,62431.1,66376.3,70875.8,75031.2,81724.1,90313.2,99151.2,106188.9,114759.0,120676.9,126855.4,134146.3,144246.2,155513.9,170382.4,181940.5,194509.9,199204.1,202618.0,210856.5,226359.6,235828.1,257120.0,278686.9,292402.8,279749.7,287760.3,304986.9,329258.6,336333.5,363326.7,385904.8,407060.4,433795.8,468055.1,493127.9
142,53000,Washington,2,Population (persons) 1/,1555000,1568000,1581000,1584000,1592000,1610000,1629000,1653000,1681000,1698000,1715000,1740000,1793000,1904000,2022000,2138000,2238000,2300000,2225000,2255000,2294000,2387000.0,2424000.0,2448000.0,2466000.0,2516000.0,2604000.0,2668000.0,2724000.0,2773000.0,2821000.0,2855000.0,2882000.0,2942000.0,2955000.0,2961000.0,2967000.0,3057000.0,3174000.0,3270000.0,3343000.0,3417362.0,3446958.0,3446815.0,3477227.0,3547877.0,3618824.0,3690561.0,3772360.0,3886191.0,4012831.0,4154678.0,4235728.0,4276551.0,4300269.0,4343657.0,4400096.0,4452724.0,4531903.0,4639894.0,4746315.0,4903043.0,5025624.0,5160757.0,5278842.0,5375161.0,5481027.0,5569753.0,5674747.0,5769562.0,5842564.0,5910512.0,5985722.0,6052349.0,6104115.0,6178645.0,6257305.0,6370753.0,6461587.0,6562231.0,6667426.0,6742830.0,6826627.0,6897058.0,6963985.0,7054655.0,7163657.0,7294771.0,7423362.0,7523869.0,7614893.0
143,53000,Washington,3,Per capita personal income (dollars) 2/,740,657,534,402,376,442,491,570,601,583,618,667,885,1233,1507,1557,1452,1432,1531,1678,1656,1797.0,1955.0,2063.0,2168.0,2183.0,2222.0,2277.0,2371.0,2376.0,2480.0,2539.0,2640.0,2788.0,2841.0,2968.0,3190.0,3498.0,3689.0,3986.0,4258.0,4400.0,4595.0,4955.0,5532.0,6152.0,6831.0,7424.0,8062.0,9101.0,10156.0,11130.0,12133.0,12769.0,13553.0,14373.0,15085.0,15917.0,16556.0,17613.0,19028.0,20222.0,21129.0,22237.0,22860.0,23600.0,24475.0,25898.0,27405.0,29531.0,31141.0,32909.0,33280.0,33478.0,34543.0,36636.0,37688.0,40359.0,43130.0,44558.0,41958.0,42676.0,44676.0,47739.0,48296.0,51502.0,53870.0,55802.0,58437.0,62209.0,64758.0
144,54000,West Virginia,1,Personal income (millions of dollars),787.4,706.1,616.3,448.2,453,554,606.3,707.2,760.3,678,727.8,779.5,942.5,1130.7,1302.5,1415.2,1536.1,1702.6,1948.8,2099.1,1960.4,2107.4,2339.1,2435.3,2455.9,2329.4,2477.0,2744.8,2942.5,2928.0,3028.7,3075.7,3117.2,3255.6,3400.1,3628.1,3877.8,4115.3,4360.6,4622.8,4944.1,5511.8,6051.6,6700.7,7333.2,8128.7,9186.1,10241.1,11457.3,12752.7,14222.6,15632.7,17051.2,18069.4,18550.2,19940.7,20765.6,21261.4,21785.0,23237.6,24601.0,26186.2,27308.2,29404.4,30498.8,31820.5,32894.7,34208.8,35630.2,37135.4,38151.7,40353.0,42783.8,44239.1,44869.8,46477.0,48861.0,52193.7,54128.8,57523.7,57948.9,59927.7,63349.2,65206.2,64785.0,66863.6,68269.1,67928.7,70729.9,74321.6,75834.6
145,54000,West Virginia,2,Population (persons) 1/,1717000,1733000,1740000,1747000,1752000,1771000,1794000,1808000,1813000,1828000,1868000,1907000,1885000,1832000,1741000,1708000,1707000,1828000,1882000,1899000,1930000,2006000.0,1984000.0,1957000.0,1929000.0,1905000.0,1880000.0,1857000.0,1843000.0,1845000.0,1855000.0,1853000.0,1828000.0,1809000.0,1796000.0,1797000.0,1786000.0,1775000.0,1769000.0,1763000.0,1746000.0,1746629.0,1770252.0,1796910.0,1805293.0,1814048.0,1840548.0,1877440.0,1905628.0,1920342.0,1939062.0,1951349.0,1954125.0,1949605.0,1945058.0,1927696.0,1906831.0,1882352.0,1857583.0,1830213.0,1806570.0,1792548.0,1798735.0,1806451.0,1817539.0,1820421.0,1823700.0,1822808.0,1819113.0,1815609.0,1811799.0,1807021.0,1801481.0,1805414.0,1812295.0,1816438.0,1820492.0,1827912.0,1834052.0,1840310.0,1847775.0,1854239.0,1856301.0,1856872.0,1853914.0,1849489.0,1842050.0,1831023.0,1817004.0,1804291.0,1792147.0
146,54000,West Virginia,3,Per capita personal income (dollars) 2/,459,407,354,257,259,313,338,391,419,371,390,409,500,617,748,829,900,931,1036,1105,1016,1051.0,1179.0,1244.0,1273.0,1223.0,1318.0,1478.0,1597.0,1587.0,1633.0,1660.0,1705.0,1800.0,1893.0,2019.0,2171.0,2318.0,2465.0,2622.0,2832.0,3156.0,3418.0,3729.0,4062.0,4481.0,4991.0,5455.0,6012.0,6641.0,7335.0,8011.0,8726.0,9268.0,9537.0,10344.0,10890.0,11295.0,11728.0,12697.0,13618.0,14608.0,15182.0,16277.0,16780.0,17480.0,18037.0,18767.0,19587.0,20453.0,21057.0,22331.0,23749.0,24504.0,24759.0,25587.0,26839.0,28554.0,29513.0,31258.0,31361.0,32319.0,34127.0,35116.0,34945.0,36152.0,37061.0,37099.0,38927.0,41192.0,42315.0
147,55000,Wisconsin,1,Personal income (millions of dollars),1966.8,1724.7,1402.6,1094,1014.1,1160.9,1415.6,1596.7,1702.8,1573,1606.8,1723.3,2114.7,2673.6,3203.8,3316.3,3527,3847.2,4218.7,4759.6,4716.8,5209.0,6016.9,6293.8,6485.6,6443.6,6955.7,7511.7,7876.9,8026.6,8702.7,8994.3,9282.4,9809.7,10135.2,10909.4,11798.4,12888.4,13602.2,14896.3,16424.6,17648.8,18959.2,20731.6,23157.8,25436.5,27872.0,30609.1,34210.4,38209.9,42797.6,47282.0,51613.4,54462.3,57196.7,62913.2,66276.7,69916.8,73793.7,78456.3,85533.9,90431.2,94002.4,101407.7,106713.9,113394.4,119327.1,126196.7,133915.2,143322.2,149420.7,159326.0,167133.3,171578.1,176274.5,184282.8,190975.8,202649.3,211964.9,219492.8,215830.8,221909.7,234910.0,246150.8,247744.9,258489.4,269952.1,274764.7,285249.9,299827.0,309909.3
148,55000,Wisconsin,2,Population (persons) 1/,2934000,2950000,2990000,3021000,3040000,3054000,3070000,3082000,3088000,3098000,3121000,3143000,3140000,3066000,3007000,2971000,2961000,3168000,3250000,3314000,3391000,3438000.0,3439000.0,3469000.0,3506000.0,3608000.0,3679000.0,3742000.0,3791000.0,3843000.0,3891000.0,3962000.0,4009000.0,4049000.0,4112000.0,4165000.0,4232000.0,4274000.0,4303000.0,4345000.0,4378000.0,4425944.0,4459968.0,4498433.0,4518461.0,4538173.0,4569616.0,4584688.0,4613299.0,4631944.0,4665911.0,4712045.0,4726345.0,4728862.0,4721438.0,4735571.0,4747765.0,4755625.0,4777923.0,4822391.0,4856568.0,4904562.0,4964343.0,5025398.0,5084889.0,5133678.0,5184836.0,5229986.0,5266213.0,5297672.0,5332666.0,5373999.0,5406835.0,5445162.0,5479203.0,5514026.0,5546166.0,5577655.0,5610775.0,5640996.0,5669264.0,5690475.0,5705288.0,5719960.0,5736754.0,5751525.0,5760940.0,5772628.0,5790186.0,5807406.0,5822434.0
149,55000,Wisconsin,3,Per capita personal income (dollars) 2/,670,585,469,362,334,380,461,518,551,508,515,548,673,872,1065,1116,1191,1214,1298,1436,1391,1515.0,1750.0,1814.0,1850.0,1786.0,1891.0,2007.0,2078.0,2089.0,2237.0,2270.0,2315.0,2423.0,2465.0,2619.0,2788.0,3016.0,3161.0,3428.0,3752.0,3988.0,4251.0,4609.0,5125.0,5605.0,6099.0,6676.0,7416.0,8249.0,9172.0,10034.0,10920.0,11517.0,12114.0,13285.0,13960.0,14702.0,15445.0,16269.0,17612.0,18438.0,18936.0,20179.0,20986.0,22088.0,23015.0,24129.0,25429.0,27054.0,28020.0,29648.0,30911.0,31510.0,32172.0,33421.0,34434.0,36332.0,37778.0,38910.0,38070.0,38997.0,41174.0,43034.0,43186.0,44943.0,46859.0,47598.0,49264.0,51628.0,53227.0
150,56000,Wyoming,1,Personal income (millions of dollars),149.9,131.6,109.3,86.4,85.5,96.4,118.1,132.5,147.2,137.8,145.4,150.5,197.4,242.6,288.1,298.3,305.8,345.3,386.9,439.8,471.3,519.6,588.6,582.0,581.5,567.1,615.9,660.0,701.4,711.1,752.5,788.5,829.3,859.0,878.9,906.3,935.6,958.3,1025.4,1093.6,1218.6,1347.9,1497.5,1684.5,1968.6,2302.7,2607.4,2890.4,3375.6,4033.7,4716.1,5506.3,6299.8,6616.9,6568.1,6857.1,7160.4,7130.6,6864.3,7002.6,7642.6,8233.3,8642.4,9130.7,9659.9,10102.5,10585.4,11077.7,11885.0,12633.1,13517.8,14591.3,15414.2,15773.7,16712.0,17879.7,19661.1,22771.0,24263.4,26533.7,24486.7,25804.9,28356.6,30846.1,30789.6,33035.4,33274.6,31645.7,32723.6,35054.2,35992.7
151,56000,Wyoming,2,Population (persons) 1/,223000,226000,229000,230000,230000,233000,237000,240000,243000,246000,248000,250000,249000,249000,246000,240000,240000,253000,256000,269000,277000,290000.0,291000.0,293000.0,290000.0,293000.0,307000.0,312000.0,314000.0,315000.0,320000.0,331000.0,337000.0,333000.0,336000.0,339000.0,332000.0,323000.0,322000.0,324000.0,329000.0,333795.0,340023.0,346863.0,353353.0,364548.0,380477.0,395446.0,411530.0,430897.0,451850.0,474185.0,491712.0,506400.0,510344.0,504895.0,499696.0,495633.0,476966.0,465103.0,458373.0,453690.0,459260.0,466251.0,473081.0,480283.0,485160.0,488167.0,489451.0,490787.0,491780.0,494300.0,494657.0,500017.0,503453.0,509106.0,514157.0,522667.0,534876.0,546043.0,559851.0,564487.0,567299.0,576305.0,582122.0,582531.0,585613.0,584215.0,578931.0,577601.0,578759.0
152,56000,Wyoming,3,Per capita personal income (dollars) 2/,672,582,477,375,372,414,498,552,606,560,586,602,793,974,1171,1243,1274,1365,1511,1635,1702,1792.0,2023.0,1986.0,2005.0,1935.0,2006.0,2115.0,2234.0,2257.0,2352.0,2382.0,2461.0,2580.0,2616.0,2673.0,2818.0,2967.0,3184.0,3375.0,3704.0,4038.0,4404.0,4856.0,5571.0,6317.0,6853.0,7309.0,8203.0,9361.0,10437.0,11612.0,12812.0,13066.0,12870.0,13581.0,14330.0,14387.0,14392.0,15056.0,16673.0,18147.0,18818.0,19583.0,20419.0,21034.0,21818.0,22693.0,24282.0,25741.0,27488.0,29519.0,31161.0,31546.0,33195.0,35120.0,38240.0,43567.0,45363.0,48593.0,43738.0,45714.0,49985.0,53524.0,52892.0,56710.0,56820.0,54168.0,56524.0,60689.0,62189.0
